speaker	sex	speaker_num	age	TMF	GEPAQ_M	GEPAQ_F	AQ1	AQ2	social2	switching2	detail2	comm2	imagine2	BAP_total	BAP_praglang	BAP_aloof	BAP_rigid	phrase_position	filler_target_order	utterance_position	hyper_context	consonants	v_space_hz	v_space_bk	euclid_dis_hz	euclid_dis_bk
43	b_female	f43	22	29	33	30	16	107	14	30	27	17	19	101	30	28	43	a_initial	b_filler_target	medial	b_yes	hd	552411.1924	17.18291969	739.3903381	3.133833813
43	b_female	f43	22	29	33	30	16	107	14	30	27	17	19	101	30	28	43	a_initial	b_filler_target	medial	a_no	bt	571083.0619	16.83819365	663.9205332	3.003770846
43	b_female	f43	22	29	33	30	16	107	14	30	27	17	19	101	30	28	43	a_initial	b_filler_target	medial	a_no	hd	587954.5106	17.71492802	747.5452962	3.144658495
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	b_filler_target	boundary	b_yes	bt	622344.5423	17.55421534	640.6822302	3.145265402
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	b_filler_target	boundary	b_yes	hd	587063.4071	17.81212332	650.8908171	3.103810461
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	b_filler_target	boundary	a_no	bt	742689.0775	21.36122583	694.7961426	3.467962738
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	b_filler_target	boundary	a_no	hd	631203.2347	18.67014128	678.890667	3.181698918
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	a_target_filler	medial	b_yes	bt	513434.0081	14.67391459	582.4611555	2.855918558
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	a_target_filler	medial	b_yes	hd	570731.5673	16.5460262	623.7579124	3.039823356
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	a_target_filler	medial	a_no	bt	560104.0893	16.02726157	629.605102	3.029482081
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	b_final	a_target_filler	medial	a_no	hd	569288.4764	16.59795675	645.6969504	3.07446909
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	a_target_filler	boundary	b_yes	bt	475651.1612	13.88803961	576.9986074	2.777896055
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	a_target_filler	boundary	b_yes	hd	560670.5148	16.38789745	660.3523351	2.965180223
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	a_target_filler	boundary	a_no	bt	558215.6164	16.2250712	624.2716482	2.980631319
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	a_target_filler	boundary	a_no	hd	533150.0944	15.36685477	625.7057318	2.872867692
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	b_filler_target	medial	b_yes	bt	621171.3297	18.50475967	661.828171	3.153291203
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	b_filler_target	medial	b_yes	hd	630889.3589	19.28812749	706.6677789	3.215373355
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	b_filler_target	medial	a_no	bt	599218.7032	17.34054653	638.7318379	3.114379424
44	b_female	f44	19	40	19	30	33	138	28	36	35	25	14	142	46	45	51	a_initial	b_filler_target	medial	a_no	hd	580520.7585	17.20590675	646.7215987	3.017787056
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	b_filler_target	boundary	b_yes	bt	903046.7821	24.47502317	810.7215759	3.77073468
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	b_filler_target	boundary	b_yes	hd	853770.5524	23.95436396	801.6430002	3.599213701
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	b_filler_target	boundary	a_no	bt	869413.2629	23.38356633	800.1441041	3.706490892
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	b_filler_target	boundary	a_no	hd	833837.1007	22.07990206	767.3691747	3.438351089
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	a_target_filler	medial	b_yes	bt	898303.5505	24.75705133	799.9616812	3.774735734
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	a_target_filler	medial	b_yes	hd	755094.7173	20.69113899	765.2070269	3.358389616
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	a_target_filler	medial	a_no	bt	970163.0892	26.11712236	815.2043165	3.817360304
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	b_final	a_target_filler	medial	a_no	hd	719136.0806	18.42243629	709.7464797	3.265975857
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	a_target_filler	boundary	b_yes	bt	754055.2197	20.3926675	729.7643437	3.533401613
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	a_target_filler	boundary	b_yes	hd	913978.1083	25.69865794	830.0404403	3.659516727
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	a_target_filler	boundary	a_no	bt	792660.8575	21.1969274	769.5968725	3.460267399
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	a_target_filler	boundary	a_no	hd	910659.957	25.33305904	818.387971	3.635940255
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	b_filler_target	medial	b_yes	bt	807609.7085	22.60650172	816.2339908	3.52889626
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	b_filler_target	medial	b_yes	hd	651853.5144	18.02608677	706.3575026	3.13441878
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	b_filler_target	medial	a_no	bt	760128.5118	21.46605694	750.407202	3.421725647
45	b_female	f45	24	42	35	35	8	92	14	21	25	18	14	64	20	16	28	a_initial	b_filler_target	medial	a_no	hd	780682.9797	20.76729975	764.0726681	3.295096384
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	b_filler_target	boundary	b_yes	bt	533786.1599	14.01646894	590.701646	2.851486926
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	b_filler_target	boundary	b_yes	hd	498902.7033	14.52652804	661.8895031	2.84313844
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	b_filler_target	boundary	a_no	bt	634747.2435	16.92027671	691.5118397	3.150718473
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	b_filler_target	boundary	a_no	hd	545825.7077	15.66193585	642.2337884	2.952500705
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	a_target_filler	medial	b_yes	bt	581469.6522	15.49197432	628.365202	2.959809986
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	a_target_filler	medial	b_yes	hd	411031.841	12.24228376	590.8832837	2.594355391
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	a_target_filler	medial	a_no	bt	578379.006	16.17321678	637.8029077	2.990572355
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	b_final	a_target_filler	medial	a_no	hd	321250.2323	9.356554689	469.1836353	2.289455993
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	a_target_filler	boundary	b_yes	bt	467443.0055	13.44245022	529.5242301	2.672876799
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	a_target_filler	boundary	b_yes	hd	495297.7438	14.03720007	654.6978339	2.76959886
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	a_target_filler	boundary	a_no	bt	577160.4223	15.27504846	646.7486314	2.932207545
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	a_target_filler	boundary	a_no	hd	454234.0475	12.92246666	652.1845691	2.694031484
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	b_filler_target	medial	b_yes	bt	571345.7375	15.55654018	667.0258832	2.904799902
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	b_filler_target	medial	b_yes	hd	407403.8381	11.27735095	607.0554367	2.573683628
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	b_filler_target	medial	a_no	bt	631595.192	17.54466682	688.7167528	3.121615467
46	b_female	f46	21	35	23	33	13	101	19	25	22	17	18	99	31	29	39	a_initial	b_filler_target	medial	a_no	hd	506258.4375	13.71429348	642.2661446	2.788062096
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	b_filler_target	boundary	b_yes	bt	234638.9125	7.800239171	501.9377145	2.342099625
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	b_filler_target	boundary	b_yes	hd	NA	NA	NA	NA
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	b_filler_target	boundary	a_no	bt	230418.1526	7.417410716	431.2442042	2.094567934
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	b_filler_target	boundary	a_no	hd	NA	NA	NA	NA
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	a_target_filler	medial	b_yes	bt	250662.9391	7.885407663	455.9668536	2.191855174
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	a_target_filler	medial	b_yes	hd	201599.6095	6.733532787	441.8393498	2.009473872
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	a_target_filler	medial	a_no	bt	179055.6384	5.787641412	444.9432982	2.067253875
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	b_final	a_target_filler	medial	a_no	hd	117072.8959	3.775733181	424.5855704	1.901244365
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	a_target_filler	boundary	b_yes	bt	179728.4675	5.937217653	398.5534013	1.979346342
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	a_target_filler	boundary	b_yes	hd	202632.8066	6.87053764	444.3189941	2.106617741
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	a_target_filler	boundary	a_no	bt	221628.1829	7.322904836	467.9106534	2.183056355
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	a_target_filler	boundary	a_no	hd	193836.6892	6.580199573	414.2785928	2.063525865
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	b_filler_target	medial	b_yes	bt	276884.4446	9.426048604	524.6526937	2.410762768
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	b_filler_target	medial	b_yes	hd	NA	NA	NA	NA
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	b_filler_target	medial	a_no	bt	295644.4088	9.722903699	534.5762356	2.50775403
47	b_female	f47	20	25	25	34	16	105	15	20	30	19	21	89	36	21	32	a_initial	b_filler_target	medial	a_no	hd	199206.1762	6.832483824	462.2521446	2.140215173
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	b_filler_target	boundary	b_yes	bt	729420.4851	20.81580024	745.1716627	3.331203836
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	b_filler_target	boundary	b_yes	hd	585013.4723	16.97348546	689.2656364	3.032227647
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	b_filler_target	boundary	a_no	bt	720507.6527	20.39337555	741.2558467	3.312591257
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	b_filler_target	boundary	a_no	hd	622241.636	19.31189769	769.4367181	3.367418386
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	a_target_filler	medial	b_yes	bt	553864.3637	14.84386218	693.2081926	2.965693771
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	a_target_filler	medial	b_yes	hd	605573.5319	18.21290642	709.414825	3.1516754
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	a_target_filler	medial	a_no	bt	601538.8199	16.8068586	724.8779814	3.040056806
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	b_final	a_target_filler	medial	a_no	hd	671616.5712	19.18066297	733.2276826	3.191185706
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	a_target_filler	boundary	b_yes	bt	617650.3129	17.46694491	690.7611195	3.063441631
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	a_target_filler	boundary	b_yes	hd	461477.5606	13.38616393	670.5000349	2.757496455
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	a_target_filler	boundary	a_no	bt	575505.4155	15.89061692	656.3671264	2.926263476
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	a_target_filler	boundary	a_no	hd	538758.7404	15.16922142	683.7715199	2.856416191
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	b_filler_target	medial	b_yes	bt	637344.7601	18.32277545	719.0291365	3.123135541
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	b_filler_target	medial	b_yes	hd	600500.1364	17.8201931	744.8839685	3.130760146
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	b_filler_target	medial	a_no	bt	590108.7837	16.52021458	721.8870178	2.992923723
48	b_female	f48	20	36	26	30	18	113	21	26	25	20	21	109	33	35	41	a_initial	b_filler_target	medial	a_no	hd	534863.8072	16.17811008	688.8997876	2.983198648
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	b_filler_target	boundary	b_yes	bt	735836.3739	22.51744403	716.51474	3.456331587
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	b_filler_target	boundary	b_yes	hd	NA	NA	NA	NA
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	b_filler_target	boundary	a_no	bt	620771.5732	18.88213522	675.7967822	3.129651669
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	b_filler_target	boundary	a_no	hd	706825.8167	22.56344538	740.9144812	3.429222668
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	a_target_filler	medial	b_yes	bt	725774.141	20.7335551	693.6560567	3.294201908
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	a_target_filler	medial	b_yes	hd	655939.2201	20.24834486	735.484698	3.263719056
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	a_target_filler	medial	a_no	bt	728325.4954	22.05408324	706.8012364	3.406662191
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	b_final	a_target_filler	medial	a_no	hd	695132.0849	21.1036112	701.8516991	3.301493703
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	a_target_filler	boundary	b_yes	bt	535976.2161	15.69514756	613.4714986	2.920546001
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	a_target_filler	boundary	b_yes	hd	732379.4596	23.10581217	779.3275654	3.528708532
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	a_target_filler	boundary	a_no	bt	651527.8909	19.7761189	681.1563099	3.229167051
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	a_target_filler	boundary	a_no	hd	725791.0591	22.27870681	704.6216653	3.439714584
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	b_filler_target	medial	b_yes	bt	628687.9041	18.57531023	668.6041337	3.118645893
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	b_filler_target	medial	b_yes	hd	639369.7734	20.07760428	781.7109305	3.340800197
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	b_filler_target	medial	a_no	bt	592414.8527	18.14603403	682.1098637	3.098991974
49	b_female	f49	38	28	34	32	21	115	25	27	21	21	21	113	27	43	43	a_initial	b_filler_target	medial	a_no	hd	673575.1281	21.36865251	730.9951554	3.382123866
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	b_filler_target	boundary	b_yes	bt	538093.7951	15.23750867	646.6645341	2.877523385
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	b_filler_target	boundary	b_yes	hd	523593.0562	15.57783204	741.385011	3.055987286
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	b_filler_target	boundary	a_no	bt	474750.4864	13.11014658	618.7680036	2.694080245
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	b_filler_target	boundary	a_no	hd	629867.5487	18.39086259	796.5091662	3.246854692
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	a_target_filler	medial	b_yes	bt	412681.3085	11.97426045	601.11666	2.612500998
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	a_target_filler	medial	b_yes	hd	446078.2444	13.29245457	648.9360174	2.757792026
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	a_target_filler	medial	a_no	bt	416018.3028	12.53941732	609.31338	2.666444582
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	b_final	a_target_filler	medial	a_no	hd	502677.4392	15.21438219	675.3021365	2.919947656
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	a_target_filler	boundary	b_yes	bt	448442.2445	13.37007659	611.8787632	2.724591182
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	a_target_filler	boundary	b_yes	hd	402763.3155	12.35476143	592.4237621	2.663976152
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	a_target_filler	boundary	a_no	bt	521592.8199	15.91412867	661.7835643	2.971195422
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	a_target_filler	boundary	a_no	hd	568730.454	17.21719304	751.529368	3.159056586
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	b_filler_target	medial	b_yes	bt	484429.0129	14.72950923	604.6072374	2.797844218
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	b_filler_target	medial	b_yes	hd	NA	NA	NA	NA
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	b_filler_target	medial	a_no	bt	552110.7971	16.0300373	659.5282005	2.953207967
50	b_female	f50	24	35	29	36	11	89	14	20	27	11	17	70	23	22	25	a_initial	b_filler_target	medial	a_no	hd	592591.6424	17.86249766	707.5390343	3.131999878
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	b_filler_target	boundary	b_yes	bt	442343.8571	13.94390368	559.4853667	2.709072886
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	b_filler_target	boundary	b_yes	hd	411327.1086	12.7311404	559.0693265	2.606227407
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	b_filler_target	boundary	a_no	bt	395165.7709	12.18206094	522.8338852	2.577548787
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	b_filler_target	boundary	a_no	hd	396700.7598	12.43159167	559.347922	2.588898556
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	a_target_filler	medial	b_yes	bt	394359.1071	11.997719	527.3027442	2.571273188
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	a_target_filler	medial	b_yes	hd	NA	NA	NA	NA
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	a_target_filler	medial	a_no	bt	499008.9039	15.06366976	592.0845921	2.859065744
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	b_final	a_target_filler	medial	a_no	hd	451445.1869	14.35155614	599.1713093	2.758029883
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	a_target_filler	boundary	b_yes	bt	484505.5368	14.74859865	581.9296505	2.809506473
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	a_target_filler	boundary	b_yes	hd	450947.6146	13.97897088	633.5853941	2.808220875
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	a_target_filler	boundary	a_no	bt	501241.1233	14.55512668	592.4161963	2.835196725
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	a_target_filler	boundary	a_no	hd	441450.3891	13.94468021	659.8653221	2.846194367
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	b_filler_target	medial	b_yes	bt	521026.7804	16.09120139	611.8739479	2.967082121
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	b_filler_target	medial	b_yes	hd	533752.5062	16.49109612	693.1560653	3.010388371
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	b_filler_target	medial	a_no	bt	434257.3623	13.20695572	564.9502442	2.700152277
51	b_female	f51	20	37	27	34	15	112	19	27	23	22	21	102	32	28	42	a_initial	b_filler_target	medial	a_no	hd	481160.9389	14.81502566	655.2180645	2.866653676
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	b_filler_target	boundary	b_yes	bt	262737.2089	10.14624868	483.6926881	2.442285252
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	b_filler_target	boundary	b_yes	hd	277316.8787	10.92677004	538.5143526	2.583546488
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	b_filler_target	boundary	a_no	bt	223858.5748	8.375862777	449.5714128	2.225423234
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	b_filler_target	boundary	a_no	hd	NA	NA	NA	NA
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	a_target_filler	medial	b_yes	bt	371674.8091	14.53705494	548.1160452	2.846555571
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	a_target_filler	medial	b_yes	hd	355502.8261	13.70511667	599.2680466	2.868640663
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	a_target_filler	medial	a_no	bt	317795.9765	12.68585997	529.2918525	2.717759291
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	b_final	a_target_filler	medial	a_no	hd	315582.0454	12.35024955	558.9123452	2.705181763
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	a_target_filler	boundary	b_yes	bt	326605.5198	12.81722336	513.1017211	2.687574933
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	a_target_filler	boundary	b_yes	hd	377487.7659	14.87071002	652.1906988	3.09645652
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	a_target_filler	boundary	a_no	bt	342894.0846	12.81684146	559.4093744	2.720037527
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	a_target_filler	boundary	a_no	hd	373416.7059	15.02743903	655.470554	3.136183374
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	b_filler_target	medial	b_yes	bt	298563.8845	12.20031721	515.4060037	2.664907959
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	b_filler_target	medial	b_yes	hd	388570.8047	15.50047204	634.2339872	3.101615298
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	b_filler_target	medial	a_no	bt	303082.5024	12.14392705	526.1766008	2.666164933
52	a_male	m52	27	20	33	33	15	105	16	24	28	15	22	92	30	28	34	a_initial	b_filler_target	medial	a_no	hd	331381.0966	13.58268808	577.0848869	2.90917533
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	b_filler_target	boundary	b_yes	bt	692158.2788	19.84916902	710.8980778	3.298339101
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	b_filler_target	boundary	b_yes	hd	NA	NA	NA	NA
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	b_filler_target	boundary	a_no	bt	798293.589	22.93672608	740.6772484	3.548894922
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	b_filler_target	boundary	a_no	hd	NA	NA	NA	NA
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	a_target_filler	medial	b_yes	bt	789086.3388	23.66183856	719.3590319	3.620796171
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	a_target_filler	medial	b_yes	hd	NA	NA	NA	NA
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	a_target_filler	medial	a_no	bt	738771.6398	21.06283437	711.7413022	3.426029104
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	b_final	a_target_filler	medial	a_no	hd	721750.9647	21.41660445	721.5237344	3.375334012
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	a_target_filler	boundary	b_yes	bt	718861.4355	21.24619149	708.2703186	3.520412285
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	a_target_filler	boundary	b_yes	hd	786600.3235	23.78193944	757.6624182	3.541444303
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	a_target_filler	boundary	a_no	bt	709219.2487	20.07696292	705.0136965	3.33320252
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	a_target_filler	boundary	a_no	hd	641077.8292	20.46719295	747.4279843	3.391027044
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	b_filler_target	medial	b_yes	bt	720800.3819	20.77036304	708.9742982	3.341134291
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	b_filler_target	medial	b_yes	hd	713297.2335	22.49021389	807.7658212	3.504201015
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	b_filler_target	medial	a_no	bt	829997.2392	24.61705573	733.1499648	3.701588469
53	b_female	f53	24	36	27	32	15	106	19	24	27	18	18	96	25	40	31	a_initial	b_filler_target	medial	a_no	hd	688560.4526	22.4642267	742.5931837	3.480285132
