"speaker"	"sex"	"speaker_num"	"age"	"TMF"	"GEPAQ_M"	"GEPAQ_F"	"AQ1"	"AQ2"	"social2"	"switching2"	"detail2"	"comm2"	"imagine2"	"BAP_total"	"BAP_praglang"	"BAP_aloof"	"BAP_rigid"	"phrase_position"	"filler_target_order"	"hyper_context"	"consonants"	"v_space_hz"	"v_space_bk"	"euclid_dis_hz"	"euclid_dis_bk"	"TMF.c"	"GEPAQ_F.c"	"age.c"	"v_space_hz.c"	"v_space_bk.c"	"euclid_dis_bk.c"
16	"a_male"	"m16"	19	6	30	34	17	109	17	27	26	23	16	97	33	29	35	"a_initial"	"b_filler_target"	"a_no"	"hd"	478098.5422	16.76050461	651.0514446	3.051236871	-18.3243243243243	0.837837837837839	-2.82432432432432	17685.6776216476	1.81787791833216	0.175054769911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"b_filler_target"	"b_yes"	"bt"	354436.5358	12.91067643	550.6551842	2.733043971	-12.3243243243243	-2.16216216216216	-3.82432432432432	-105976.328778352	-2.03195026166784	-0.143138130088106
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"b_filler_target"	"b_yes"	"hd"	NA	NA	NA	NA	-12.3243243243243	-2.16216216216216	-3.82432432432432	NA	NA	NA
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"b_filler_target"	"a_no"	"bt"	385530.2445	13.52473547	575.8354541	2.828693038	-12.3243243243243	-2.16216216216216	-3.82432432432432	-74882.6200783525	-1.41789122166784	-0.047489063088106
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"b_filler_target"	"a_no"	"hd"	466507.133	16.86384598	608.0533676	3.064689057	-12.3243243243243	-2.16216216216216	-3.82432432432432	6094.26842164755	1.92121928833216	0.188506955911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"a_target_filler"	"b_yes"	"bt"	417313.4123	15.20437629	591.6710537	2.949085292	-12.3243243243243	-2.16216216216216	-3.82432432432432	-43099.4522783524	0.261749598332159	0.072903190911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"a_target_filler"	"b_yes"	"hd"	513506.2557	19.54191019	673.7193731	3.334009564	-12.3243243243243	-2.16216216216216	-3.82432432432432	53093.3911216476	4.59928349833216	0.457827462911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"a_target_filler"	"a_no"	"bt"	440550.2729	16.233965	633.2149959	3.062822525	-12.3243243243243	-2.16216216216216	-3.82432432432432	-19862.5916783524	1.29133830833216	0.186640423911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"b_final"	"a_target_filler"	"a_no"	"hd"	510812.5183	18.04094534	647.0084313	3.162301441	-12.3243243243243	-2.16216216216216	-3.82432432432432	50399.6537216476	3.09831864833216	0.286119339911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"a_target_filler"	"b_yes"	"bt"	510696.8526	19.08906758	646.5559021	3.28050311	-12.3243243243243	-2.16216216216216	-3.82432432432432	50283.9880216476	4.14644088833216	0.404321008911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"a_target_filler"	"b_yes"	"hd"	457798.5453	17.02082009	634.4196991	3.108518895	-12.3243243243243	-2.16216216216216	-3.82432432432432	-2614.31927835243	2.07819339833216	0.232336793911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"a_target_filler"	"a_no"	"bt"	438951.5689	16.04213805	601.1037861	3.027379616	-12.3243243243243	-2.16216216216216	-3.82432432432432	-21461.2956783524	1.09951135833216	0.151197514911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"a_target_filler"	"a_no"	"hd"	552404.9219	20.46304441	682.3371789	3.406247799	-12.3243243243243	-2.16216216216216	-3.82432432432432	91992.0573216475	5.52041771833216	0.530065697911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"b_filler_target"	"b_yes"	"bt"	480337.429	17.19688293	616.8767118	3.100026656	-12.3243243243243	-2.16216216216216	-3.82432432432432	19924.5644216476	2.25425623833216	0.223844554911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"b_filler_target"	"b_yes"	"hd"	538002.8493	20.66868912	664.3934537	3.385915108	-12.3243243243243	-2.16216216216216	-3.82432432432432	77589.9847216476	5.72606242833216	0.509733006911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"b_filler_target"	"a_no"	"bt"	512134.7573	18.23299207	619.3883986	3.167963614	-12.3243243243243	-2.16216216216216	-3.82432432432432	51721.8927216476	3.29036537833216	0.291781512911894
17	"a_male"	"m17"	18	12	28	31	18	116	18	30	23	20	25	118	37	37	44	"a_initial"	"b_filler_target"	"a_no"	"hd"	462090.2523	17.46195801	614.6267083	3.115220702	-12.3243243243243	-2.16216216216216	-3.82432432432432	1677.38772164757	2.51933131833216	0.239038600911894
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"b_filler_target"	"b_yes"	"bt"	463992.3807	16.62055986	563.6273469	3.03968071	-8.32432432432432	-1.16216216216216	0.175675675675677	3579.51612164755	1.67793316833216	0.163498608911894
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"b_filler_target"	"b_yes"	"hd"	NA	NA	NA	NA	-8.32432432432432	-1.16216216216216	0.175675675675677	NA	NA	NA
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"b_filler_target"	"a_no"	"bt"	346164.7464	11.96235325	501.9738816	2.65810538	-8.32432432432432	-1.16216216216216	0.175675675675677	-114248.118178352	-2.98027344166784	-0.218076721088106
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"b_filler_target"	"a_no"	"hd"	344844.4552	11.94624984	508.2298581	2.696458895	-8.32432432432432	-1.16216216216216	0.175675675675677	-115568.409378352	-2.99637685166784	-0.179723206088106
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"a_target_filler"	"b_yes"	"bt"	426607.8315	14.76035172	571.3679594	2.857275715	-8.32432432432432	-1.16216216216216	0.175675675675677	-33805.0330783525	-0.182274971667843	-0.0189063860881058
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"a_target_filler"	"b_yes"	"hd"	434813.899	15.63182641	579.3708085	2.901645077	-8.32432432432432	-1.16216216216216	0.175675675675677	-25598.9655783525	0.689199718332159	0.0254629759118941
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"a_target_filler"	"a_no"	"bt"	468731.3486	17.14896101	607.5452967	3.052463781	-8.32432432432432	-1.16216216216216	0.175675675675677	8318.4840216476	2.20633431833216	0.176281679911894
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"b_final"	"a_target_filler"	"a_no"	"hd"	396634.1896	15.44063358	606.4230807	2.958597404	-8.32432432432432	-1.16216216216216	0.175675675675677	-63778.6749783524	0.498006888332158	0.0824153029118939
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"a_target_filler"	"b_yes"	"bt"	390910.2406	14.15352356	549.6617758	2.792112541	-8.32432432432432	-1.16216216216216	0.175675675675677	-69502.6239783524	-0.789103131667842	-0.0840695600881061
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"a_target_filler"	"b_yes"	"hd"	387027.4295	14.48787652	582.7930296	2.874140607	-8.32432432432432	-1.16216216216216	0.175675675675677	-73385.4350783524	-0.454750171667841	-0.00204149408810572
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"a_target_filler"	"a_no"	"bt"	422815.5865	15.49907693	566.3622834	2.915827341	-8.32432432432432	-1.16216216216216	0.175675675675677	-37597.2780783525	0.556450238332157	0.0396452399118941
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"a_target_filler"	"a_no"	"hd"	345849.0968	12.62156973	546.7278762	2.671416053	-8.32432432432432	-1.16216216216216	0.175675675675677	-114563.767778352	-2.32105696166784	-0.204766048088106
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"b_filler_target"	"b_yes"	"bt"	395542.0965	14.99085978	558.0037002	2.878966452	-8.32432432432432	-1.16216216216216	0.175675675675677	-64870.7680783524	0.0482330883321573	0.00278435091189388
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"b_filler_target"	"b_yes"	"hd"	279084.6363	9.73033385	488.3261154	2.401570061	-8.32432432432432	-1.16216216216216	0.175675675675677	-181328.228278352	-5.21229284166784	-0.474612040088106
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"b_filler_target"	"a_no"	"bt"	343253.7092	12.53794856	507.9337844	2.623926307	-8.32432432432432	-1.16216216216216	0.175675675675677	-117159.155378352	-2.40467813166784	-0.252255794088106
18	"a_male"	"m18"	22	16	31	32	14	107	17	21	30	16	23	92	28	27	37	"a_initial"	"b_filler_target"	"a_no"	"hd"	251418.6154	8.614972427	449.4901328	2.313498433	-8.32432432432432	-1.16216216216216	0.175675675675677	-208994.249178352	-6.32765426466784	-0.562683668088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"b_filler_target"	"b_yes"	"bt"	376716.8156	10.35810037	558.9892823	2.477864829	14.6756756756757	3.83783783783784	-0.824324324324323	-83696.0489783525	-4.58452632166784	-0.398317272088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"b_filler_target"	"b_yes"	"hd"	398263.1681	11.62427003	602.7086998	2.583624252	14.6756756756757	3.83783783783784	-0.824324324324323	-62149.6964783524	-3.31835666166784	-0.292557849088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"b_filler_target"	"a_no"	"bt"	326610.2569	9.13731157	521.5519184	2.339738033	14.6756756756757	3.83783783783784	-0.824324324324323	-133802.607678352	-5.80531512166784	-0.536444068088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"b_filler_target"	"a_no"	"hd"	337464.2066	9.437062756	558.1385922	2.339702566	14.6756756756757	3.83783783783784	-0.824324324324323	-122948.657978352	-5.50556393566784	-0.536479535088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"a_target_filler"	"b_yes"	"bt"	379725.8331	11.25032484	588.9866846	2.578925831	14.6756756756757	3.83783783783784	-0.824324324324323	-80687.0314783524	-3.69230185166784	-0.297256270088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"a_target_filler"	"b_yes"	"hd"	407412.4155	12.1455768	602.0826242	2.650339131	14.6756756756757	3.83783783783784	-0.824324324324323	-53000.4490783524	-2.79704989166784	-0.225842970088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"a_target_filler"	"a_no"	"bt"	NA	NA	NA	NA	14.6756756756757	3.83783783783784	-0.824324324324323	NA	NA	NA
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"b_final"	"a_target_filler"	"a_no"	"hd"	388009.3784	11.25621824	597.9781077	2.55904143	14.6756756756757	3.83783783783784	-0.824324324324323	-72403.4861783524	-3.68640845166784	-0.317140671088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"a_target_filler"	"b_yes"	"bt"	639304.6574	18.80108778	694.3464973	3.193058195	14.6756756756757	3.83783783783784	-0.824324324324323	178891.792821648	3.85846108833216	0.316876093911894
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"a_target_filler"	"b_yes"	"hd"	575986.954	17.07811612	676.2766184	3.06816725	14.6756756756757	3.83783783783784	-0.824324324324323	115574.089421648	2.13548942833216	0.191985148911894
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"a_target_filler"	"a_no"	"bt"	640180.3499	18.60925934	694.7855213	3.146979212	14.6756756756757	3.83783783783784	-0.824324324324323	179767.485321648	3.66663264833216	0.270797110911894
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"a_target_filler"	"a_no"	"hd"	465755.2104	14.02689167	639.704607	2.798737833	14.6756756756757	3.83783783783784	-0.824324324324323	5342.34582164756	-0.915735021667842	-0.0774442680881058
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"b_filler_target"	"b_yes"	"bt"	416821.5415	11.88107152	590.7948096	2.591906537	14.6756756756757	3.83783783783784	-0.824324324324323	-43591.3230783524	-3.06155517166784	-0.284275564088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"b_filler_target"	"b_yes"	"hd"	449299.6365	13.5922326	616.7638514	2.721269895	14.6756756756757	3.83783783783784	-0.824324324324323	-11113.2280783524	-1.35039409166784	-0.154912206088106
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"b_filler_target"	"a_no"	"bt"	472437.1385	14.59227105	648.9946691	2.848682568	14.6756756756757	3.83783783783784	-0.824324324324323	12024.2739216476	-0.350355641667841	-0.0274995330881058
19	"b_female"	"f19"	21	39	27	37	24	123	26	27	31	19	20	99	28	31	40	"a_initial"	"b_filler_target"	"a_no"	"hd"	512134.0385	15.77921384	695.2313017	2.969391952	14.6756756756757	3.83783783783784	-0.824324324324323	51721.1739216476	0.836587148332159	0.0932098509118942
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"b_filler_target"	"b_yes"	"bt"	448425.4044	15.99798161	575.2953168	2.940792875	-18.3243243243243	6.83783783783784	-3.82432432432432	-11987.4601783524	1.05535491833216	0.0646107739118942
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"b_filler_target"	"b_yes"	"hd"	461301.3011	16.79989031	665.0853284	3.101530524	-18.3243243243243	6.83783783783784	-3.82432432432432	888.436521647556	1.85726361833216	0.225348422911894
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"b_filler_target"	"a_no"	"bt"	449153.914	15.44509853	573.893071	2.927479836	-18.3243243243243	6.83783783783784	-3.82432432432432	-11258.9505783524	0.502471838332157	0.0512977349118939
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"b_filler_target"	"a_no"	"hd"	493261.0604	16.54142218	666.3222179	3.05130076	-18.3243243243243	6.83783783783784	-3.82432432432432	32848.1958216476	1.59879548833216	0.175118658911894
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"a_target_filler"	"b_yes"	"bt"	465145.0065	16.02784848	592.3100642	2.978641399	-18.3243243243243	6.83783783783784	-3.82432432432432	4732.14192164759	1.08522178833216	0.102459297911894
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"a_target_filler"	"b_yes"	"hd"	418771.7861	14.25638347	599.7060095	2.843601263	-18.3243243243243	6.83783783783784	-3.82432432432432	-41641.0784783524	-0.686243221667842	-0.0325808380881059
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"a_target_filler"	"a_no"	"bt"	428767.0288	14.66239428	560.756222	2.833966702	-18.3243243243243	6.83783783783784	-3.82432432432432	-31645.8357783525	-0.280232411667843	-0.0422153990881058
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"b_final"	"a_target_filler"	"a_no"	"hd"	427759.0395	15.68752172	640.5894945	2.998476341	-18.3243243243243	6.83783783783784	-3.82432432432432	-32653.8250783524	0.744895028332158	0.122294239911894
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"a_target_filler"	"b_yes"	"bt"	450309.3655	15.32946465	598.2147886	2.909839126	-18.3243243243243	6.83783783783784	-3.82432432432432	-10103.4990783524	0.386837958332158	0.0336570249118942
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"a_target_filler"	"b_yes"	"hd"	401825.5643	14.20155914	662.7162498	2.913636497	-18.3243243243243	6.83783783783784	-3.82432432432432	-58587.3002783524	-0.741067551667841	0.0374543959118943
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"a_target_filler"	"a_no"	"bt"	479649.4689	16.72520069	611.9726694	3.007838819	-18.3243243243243	6.83783783783784	-3.82432432432432	19236.6043216476	1.78257399833216	0.131656717911894
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"a_target_filler"	"a_no"	"hd"	428772.3002	14.77207488	629.5043373	2.886699017	-18.3243243243243	6.83783783783784	-3.82432432432432	-31640.5643783524	-0.170551811667842	0.0105169159118943
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"b_filler_target"	"b_yes"	"bt"	430696.1738	14.32301061	575.9383563	2.860123225	-18.3243243243243	6.83783783783784	-3.82432432432432	-29716.6907783524	-0.619616081667841	-0.0160588760881057
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"b_filler_target"	"b_yes"	"hd"	362513.901	12.17688047	576.7002699	2.688566238	-18.3243243243243	6.83783783783784	-3.82432432432432	-97898.9635783524	-2.76574622166784	-0.187615863088106
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"b_filler_target"	"a_no"	"bt"	320342.448	10.73421661	510.8215928	2.537952679	-18.3243243243243	6.83783783783784	-3.82432432432432	-140070.416578352	-4.20841008166784	-0.338229422088106
20	"a_male"	"m20"	18	6	29	40	15	95	14	24	19	13	25	66	12	22	32	"a_initial"	"b_filler_target"	"a_no"	"hd"	415217.3807	14.23446269	611.2616079	2.820558658	-18.3243243243243	6.83783783783784	-3.82432432432432	-45195.4838783524	-0.708164001667841	-0.055623443088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"b_filler_target"	"b_yes"	"bt"	425315.2989	11.68928075	585.2979846	2.635262718	-6.32432432432432	4.83783783783784	1.17567567567568	-35097.5656783524	-3.25334594166784	-0.240919383088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"b_filler_target"	"b_yes"	"hd"	487152.2502	14.56518739	688.3729081	2.884835256	-6.32432432432432	4.83783783783784	1.17567567567568	26739.3856216476	-0.377439301667842	0.00865315491189422
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"b_filler_target"	"a_no"	"bt"	395717.2986	11.17932078	590.6133676	2.55835641	-6.32432432432432	4.83783783783784	1.17567567567568	-64695.5659783524	-3.76330591166784	-0.317825691088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"b_filler_target"	"a_no"	"hd"	495771.2193	14.95363291	635.1455546	2.835546675	-6.32432432432432	4.83783783783784	1.17567567567568	35358.3547216476	0.0110062183321578	-0.0406354260881061
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"a_target_filler"	"b_yes"	"bt"	394106.9014	11.0755566	574.1369102	2.559805442	-6.32432432432432	4.83783783783784	1.17567567567568	-66305.9631783525	-3.86707009166784	-0.316376659088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"a_target_filler"	"b_yes"	"hd"	433661.3854	13.05839212	645.4727736	2.794015873	-6.32432432432432	4.83783783783784	1.17567567567568	-26751.4791783524	-1.88423457166784	-0.0821662280881057
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"a_target_filler"	"a_no"	"bt"	431647.905	13.01591917	577.4775505	2.729508116	-6.32432432432432	4.83783783783784	1.17567567567568	-28764.9595783524	-1.92670752166784	-0.146673985088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"b_final"	"a_target_filler"	"a_no"	"hd"	409774.8796	12.74379451	626.9853328	2.70328437	-6.32432432432432	4.83783783783784	1.17567567567568	-50637.9849783524	-2.19883218166784	-0.172897731088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"a_target_filler"	"b_yes"	"bt"	429804.7593	13.13071405	598.4707278	2.715178262	-6.32432432432432	4.83783783783784	1.17567567567568	-30608.1052783525	-1.81191264166784	-0.161003839088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"a_target_filler"	"b_yes"	"hd"	419772.0805	12.3872231	591.7882518	2.630163423	-6.32432432432432	4.83783783783784	1.17567567567568	-40640.7840783524	-2.55540359166784	-0.246018678088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"a_target_filler"	"a_no"	"bt"	429682.3275	13.65771025	631.0311917	2.817236942	-6.32432432432432	4.83783783783784	1.17567567567568	-30730.5370783524	-1.28491644166784	-0.0589451590881058
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"a_target_filler"	"a_no"	"hd"	409984.9781	12.53603051	610.3717711	2.718689709	-6.32432432432432	4.83783783783784	1.17567567567568	-50427.8864783524	-2.40659618166784	-0.157492392088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"b_filler_target"	"b_yes"	"bt"	542067.7202	17.17594178	659.0057853	3.059775554	-6.32432432432432	4.83783783783784	1.17567567567568	81654.8556216476	2.23331508833216	0.183593452911894
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"b_filler_target"	"b_yes"	"hd"	471157.1446	14.72010318	645.3187362	2.859427587	-6.32432432432432	4.83783783783784	1.17567567567568	10744.2800216476	-0.222523511667841	-0.016754514088106
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"b_filler_target"	"a_no"	"bt"	531555.4086	15.98475451	664.221218	2.981784064	-6.32432432432432	4.83783783783784	1.17567567567568	71142.5440216475	1.04212781833216	0.105601962911894
21	"b_female"	"f21"	23	18	12	38	31	142	30	28	31	32	21	133	49	33	51	"a_initial"	"b_filler_target"	"a_no"	"hd"	450820.5164	14.00002558	666.577503	2.843736834	-6.32432432432432	4.83783783783784	1.17567567567568	-9592.3481783524	-0.942601111667841	-0.0324452670881059
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"b_filler_target"	"b_yes"	"bt"	458124.308	16.60339679	546.7309973	2.999774885	-3.32432432432432	-2.16216216216216	-1.82432432432432	-2288.55657835241	1.66077009833216	0.123592783911894
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"b_filler_target"	"b_yes"	"hd"	365064.5046	14.03078488	590.3178605	2.849551912	-3.32432432432432	-2.16216216216216	-1.82432432432432	-95348.3599783524	-0.911841811667841	-0.026630189088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"b_filler_target"	"a_no"	"bt"	336473.5723	12.31668523	485.015204	2.594577277	-3.32432432432432	-2.16216216216216	-1.82432432432432	-123939.292278352	-2.62594146166784	-0.281604824088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"b_filler_target"	"a_no"	"hd"	373419.6227	14.13070162	598.789191	2.882524942	-3.32432432432432	-2.16216216216216	-1.82432432432432	-86993.2418783524	-0.811925071667842	0.00634284091189397
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"a_target_filler"	"b_yes"	"bt"	270150.2106	9.898528388	447.606041	2.383504032	-3.32432432432432	-2.16216216216216	-1.82432432432432	-190262.653978352	-5.04409830366784	-0.492678069088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"a_target_filler"	"b_yes"	"hd"	310047.5347	11.80005735	514.3043112	2.555883079	-3.32432432432432	-2.16216216216216	-1.82432432432432	-150365.329878352	-3.14256934166784	-0.320299022088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"a_target_filler"	"a_no"	"bt"	316102.7265	11.39672614	472.6649333	2.471386866	-3.32432432432432	-2.16216216216216	-1.82432432432432	-144310.138078352	-3.54590055166784	-0.404795235088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"b_final"	"a_target_filler"	"a_no"	"hd"	372538.1848	13.92959713	567.9495797	2.801934233	-3.32432432432432	-2.16216216216216	-1.82432432432432	-87874.6797783524	-1.01302956166784	-0.074247868088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"a_initial"	"a_target_filler"	"b_yes"	"bt"	311199.5746	11.03347989	464.3973504	2.431409443	-3.32432432432432	-2.16216216216216	-1.82432432432432	-149213.289978352	-3.90914680166784	-0.444772658088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"a_initial"	"a_target_filler"	"b_yes"	"hd"	300619.3613	11.14503226	493.0792629	2.500767861	-3.32432432432432	-2.16216216216216	-1.82432432432432	-159793.503278352	-3.79759443166784	-0.375414240088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"a_initial"	"a_target_filler"	"a_no"	"bt"	324362.3143	12.3678284	501.1113692	2.60230601	-3.32432432432432	-2.16216216216216	-1.82432432432432	-136050.550278352	-2.57479829166784	-0.273876091088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"a_initial"	"a_target_filler"	"a_no"	"hd"	318764.7324	12.48096629	531.1410848	2.679346969	-3.32432432432432	-2.16216216216216	-1.82432432432432	-141648.132178352	-2.46166040166784	-0.196835132088106
22	"a_male"	"m22"	20	21	19	31	26	129	23	34	31	23	18	133	39	40	54	"a_initial"	"b_filler_target"	"b_yes"	"bt"	353948.4359	12.50045236	533.9920772	2.629326169	-3.32432432432432	-2.16216216216216	-1.82432432432432	-106464.428678352	-2.44217433166784	-0.246855932088106
